TIME 	 FLUX
1090.77645064570242539	2069304.50000000000000000
1090.77713182858860819	2069095.12500000000000000
1090.77781291148130549	2069292.87500000000000000
1090.77849389436596539	2069041.50000000000000000
1090.77917507725214818	2069223.00000000000000000
1090.77985616013756953	2069447.87500000000000000
1090.78053724313940620	2069477.00000000000000000
1090.78121832603210350	2068951.25000000000000000
1090.78189950891828630	2068832.50000000000000000
1090.78258059180370765	2069196.75000000000000000
1090.78326167468912899	2069289.00000000000000000
1090.78394275769096566	2069171.87500000000000000
1090.78462384058366297	2069167.25000000000000000
1090.78530492346908432	2069607.62500000000000000
1090.78598610635526711	2069149.75000000000000000
1090.78666718924068846	2069087.50000000000000000
1090.78734827224252513	2069034.87500000000000000
1090.78802945512870792	2069286.50000000000000000
1090.78871053802140523	2069114.62500000000000000
1090.78939152090606513	2068792.87500000000000000
1090.79007270390866324	2069016.87500000000000000
1090.79075378679408459	2069089.25000000000000000
1090.79143486967950594	2069054.62500000000000000
1090.79211605257296469	2069017.37500000000000000
1090.79279713557480136	2068915.75000000000000000
1090.79347831846098416	2069281.75000000000000000
1090.79415940134640550	2069694.75000000000000000
1090.79484038423106540	2069181.37500000000000000
1090.79552146712376270	2069057.62500000000000000
1090.79620265012636082	2068768.12500000000000000
1090.79688373301178217	2069216.37500000000000000
1090.79756491589796497	2069000.12500000000000000
1090.79824599889980163	2068912.62500000000000000
1090.79892708178522298	2069487.37500000000000000
1090.79960816467792029	2069024.25000000000000000
1090.80028934756410308	2068986.00000000000000000
1090.80097033056517830	2069030.12500000000000000
1090.80165141345059965	2069416.25000000000000000
1090.80233259633678244	2069105.87500000000000000
1090.80301367922947975	2068641.62500000000000000
1090.80369476223131642	2069323.25000000000000000
1090.80437594511749921	2069167.62500000000000000
1090.80505702800292056	2069275.62500000000000000
1090.80573811088834191	2069082.00000000000000000
1090.80641919389745453	2068989.25000000000000000
1090.80710027678287588	2068789.75000000000000000
1090.80778135966829723	2069582.00000000000000000
1090.80846244267013390	2069475.12500000000000000
1090.80914362555631669	2069575.12500000000000000
1090.80982470844901400	2069075.25000000000000000
1090.81050579133443534	2069164.62500000000000000
1090.81118697433703346	2069088.87500000000000000
1090.81186795722169336	2069016.87500000000000000
1090.81254904010711471	2068903.12500000000000000
1090.81323022310971282	2069499.62500000000000000
1090.81391130600241013	2068921.00000000000000000
1090.81459238888783148	2068917.37500000000000000
1090.81527357189042959	2069134.12500000000000000
1090.81595465477585094	2069191.25000000000000000
1090.81663573766127229	2069092.75000000000000000
1090.81731672066962346	2068994.12500000000000000
1090.81799790355580626	2069220.50000000000000000
1090.81867898644122761	2068979.75000000000000000
1090.81936016944382573	2069507.25000000000000000
1090.82004125232924707	2069120.00000000000000000
1090.82072233522194438	2069430.37500000000000000
1090.82140351810812717	2069116.50000000000000000
1090.82208460110996384	2069364.50000000000000000
1090.82276578399614664	2069040.75000000000000000
1090.82344676699722186	2069153.25000000000000000
1090.82412784988991916	2069362.50000000000000000
1090.82480893277534051	2069009.87500000000000000
1090.82549011577793863	2069202.00000000000000000
1090.82617119866335997	2069436.25000000000000000
1090.82685228154878132	2068924.62500000000000000
1090.82753346455137944	2069259.37500000000000000
1090.82821454744407674	2069283.50000000000000000
1090.82889553032873664	2069108.62500000000000000
1090.82957671333133476	2069333.62500000000000000
1090.83025779621675611	2068796.25000000000000000
1090.83093887910217745	2068820.25000000000000000
1090.83162006211205153	2069035.37500000000000000
1090.83230114499747287	2069245.00000000000000000
1090.83298222788289422	2069104.25000000000000000
1090.83366331088473089	2069036.37500000000000000
1090.83434439377015224	2068975.62500000000000000
1090.83502547666284954	2068856.62500000000000000
1090.83570655966468621	2069055.00000000000000000
1090.83638774255086901	2069098.25000000000000000
1090.83706882555270568	2069275.37500000000000000
1090.83774990843812702	2069143.25000000000000000
1090.83843109132430982	2069125.37500000000000000
1090.83911217433342244	2069303.87500000000000000
1090.83979315721808234	2068854.00000000000000000
1090.84047434022068046	2068579.50000000000000000
1090.84115542310610181	2069213.25000000000000000
1090.84183650599152315	2069159.37500000000000000
1090.84251758900063578	2069096.00000000000000000
1090.84319877188681858	2069056.87500000000000000
1090.84387985488865525	2068975.37500000000000000
1090.84456103777483804	2069300.12500000000000000
1090.84524212066025939	2069097.00000000000000000
1090.84592310366861057	2068977.00000000000000000
1090.84660418655403191	2069120.12500000000000000
1090.84728536955663003	2069078.87500000000000000
1090.84796645244205138	2069207.62500000000000000
1090.84864763532823417	2068981.75000000000000000
1090.84932871833007084	2069040.75000000000000000
1090.85000980122276815	2068996.25000000000000000
1090.85069098422536626	2069039.50000000000000000
1090.85137196711002616	2068937.12500000000000000
1090.85205305011186283	2069303.87500000000000000
1090.85273423299804563	2069045.62500000000000000
1090.85341531589074293	2069084.25000000000000000
1090.85409639889257960	2068949.00000000000000000
1090.85477758177876240	2068940.00000000000000000
1090.85545866478059907	2069421.00000000000000000
1090.85613974766602041	2069008.00000000000000000
1090.85682073067437159	2068855.62500000000000000
1090.85750191356055439	2068906.87500000000000000
1090.85818299656239105	2068801.12500000000000000
1090.85886407944781240	2068816.62500000000000000
1090.85954526233399520	2069175.37500000000000000
1090.86022634533583187	2069249.62500000000000000
1090.86090742822852917	2068858.75000000000000000
1090.86158861123112729	2069165.00000000000000000
1090.86226959411578719	2069191.00000000000000000
1090.86295067711762385	2068728.87500000000000000
1090.86363186000380665	2069121.12500000000000000
1090.86431294301291928	2068879.75000000000000000
1090.86499402589834062	2068891.25000000000000000
1090.86567510890017729	2069169.25000000000000000
1090.86635629178636009	2068967.00000000000000000
1090.86703737478819676	2069112.25000000000000000
1090.86771845768089406	2069048.87500000000000000
1090.86839954068273073	2069103.37500000000000000
1090.86908062356815208	2068997.50000000000000000
1090.86976170656998875	2068917.75000000000000000
1090.87044288945617154	2068785.37500000000000000
1090.87112397246528417	2069121.37500000000000000
1090.87180505535070552	2068873.37500000000000000
1090.87248623835330363	2069505.37500000000000000
1090.87316732123872498	2069174.87500000000000000
1090.87384830423980020	2069801.25000000000000000
1090.87452948712598300	2068978.87500000000000000
1090.87521057013509562	2069125.00000000000000000
1090.87589165302051697	2069065.87500000000000000
1090.87657283602311509	2069478.12500000000000000
1090.87725391890853643	2069228.87500000000000000
1090.87793510191113455	2069266.12500000000000000
1090.87861618480383186	2069099.37500000000000000
1090.87929716780490708	2068998.62500000000000000
1090.87997825069032842	2068679.37500000000000000
1090.88065943369292654	2069270.25000000000000000
1090.88134051657834789	2069304.37500000000000000
1090.88202169958094601	2069002.25000000000000000
1090.88270278247364331	2068790.12500000000000000
1090.88338386547547998	2069350.50000000000000000
1090.88406504836166278	2069425.12500000000000000
1090.88474603136273799	2069376.75000000000000000
1090.88542711425543530	2069403.87500000000000000
1090.88610819725727197	2069355.87500000000000000
1090.88678938025987009	2069344.37500000000000000
1090.88747046314529143	2069306.75000000000000000
1090.88815154614712810	2069147.75000000000000000
1090.88883272903331090	2069483.50000000000000000
1090.88951381204242352	2069185.37500000000000000
1090.89019489492784487	2069259.87500000000000000
1090.89087597792968154	2068975.12500000000000000
1090.89155706081510289	2069178.37500000000000000
1090.89223814381693956	2069497.75000000000000000
1090.89291922682605218	2069041.25000000000000000
1090.89360040971223498	2069262.12500000000000000
1090.89428149271407165	2069149.87500000000000000
1090.89496257559949299	2069269.37500000000000000
1090.89564375860209111	2069518.12500000000000000
1090.89632474149402697	2069270.75000000000000000
1090.89700582449586364	2069329.37500000000000000
1090.89768700749846175	2069076.37500000000000000
1090.89836809038388310	2069557.50000000000000000
1090.89904917338571977	2069635.25000000000000000
1090.89973035627190256	2068950.62500000000000000
1090.90041143928101519	2069043.50000000000000000
1090.90109252216643654	2069053.75000000000000000
1090.90177350516751176	2068888.25000000000000000
1090.90245468817010988	2069300.25000000000000000
1090.90313577105553122	2069252.00000000000000000
1090.90381695406540530	2069196.25000000000000000
1090.90449803695082664	2068741.50000000000000000
1090.90517911995266331	2069523.00000000000000000
1090.90586030295526143	2069004.00000000000000000
1090.90654138584068278	2069101.12500000000000000
1090.90722236884903396	2069277.62500000000000000
1090.90790345185087062	2068756.50000000000000000
1090.90858463473705342	2069091.12500000000000000
1090.90926571773889009	2069289.75000000000000000
1090.90994690062507289	2068906.75000000000000000
1090.91062798362690955	2069006.12500000000000000
1090.91130906663602218	2068779.12500000000000000
1090.91199024952220498	2068949.87500000000000000
1090.91267133252404165	2069061.00000000000000000
1090.91335231552511686	2069016.87500000000000000
1090.91403349841129966	2069210.00000000000000000
1090.91471458142041229	2069294.37500000000000000
1090.91539566430583363	2069135.25000000000000000
1090.91607684730843175	2068824.62500000000000000
1090.91675793031026842	2068843.25000000000000000
1090.91743901319568977	2069039.87500000000000000
1090.91812009620480239	2069449.37500000000000000
1090.91880117920663906	2069323.37500000000000000
1090.91948226209206041	2069457.00000000000000000
1090.92016334509389708	2069065.25000000000000000
1090.92084452809649520	2069192.75000000000000000
1090.92152561098191654	2069032.62500000000000000
1090.92220669399102917	2068966.25000000000000000
1090.92288787699362729	2069088.50000000000000000
1090.92356895987904863	2068953.50000000000000000
1090.92424994288012385	2068866.87500000000000000
1090.92493112588272197	2069161.12500000000000000
1090.92561220877541928	2069043.62500000000000000
1090.92629329177725594	2069337.62500000000000000
1090.92697437477909261	2069087.75000000000000000
1090.92765555766527541	2069600.37500000000000000
1090.92833664066711208	2069313.25000000000000000
1090.92901782366971020	2069060.62500000000000000
1090.92969890656240750	2068866.50000000000000000
1090.93037988956348272	2069072.25000000000000000
1090.93106097256531939	2069361.25000000000000000
1090.93174215545150219	2069369.75000000000000000
1090.93242323846061481	2069138.12500000000000000
1090.93310442146321293	2069236.50000000000000000
1090.93378550446504960	2069206.00000000000000000
1090.93446658735047095	2069347.00000000000000000
1090.93514777035306906	2069016.00000000000000000
1090.93582875335414428	2069186.87500000000000000
1090.93650983624684159	2069113.50000000000000000
1090.93719101924943971	2068960.00000000000000000
1090.93787210225127637	2069553.75000000000000000
1090.93855318525311304	2068971.37500000000000000
1090.93923436813929584	2069056.50000000000000000
1090.93991545114840847	2069313.12500000000000000
1090.94059653415024513	2069137.75000000000000000
1090.94127761703566648	2068856.62500000000000000
1090.94195870003750315	2068836.37500000000000000
1090.94263978303933982	2069238.62500000000000000
1090.94332096604193794	2069239.50000000000000000
1090.94400204893463524	2068987.50000000000000000
1090.94468313193647191	2068998.12500000000000000
1090.94536421493830858	2069478.87500000000000000
1090.94604539782449137	2069554.37500000000000000
1090.94672638083284255	2069009.50000000000000000
1090.94740746383467922	2069290.37500000000000000
1090.94808864683727734	2069060.37500000000000000
1090.94876972983911401	2069383.75000000000000000
1090.94945081272453535	2068960.75000000000000000
1090.95013199572713347	2069024.50000000000000000
1090.95081307873624610	2069423.00000000000000000
1090.95149416173808277	2069070.37500000000000000
1090.95217524462350411	2069489.50000000000000000
1090.95285632762534078	2069160.00000000000000000
1090.95353741062717745	2069450.37500000000000000
1090.95421849363629008	2069217.00000000000000000
1090.95489967652247287	2069313.87500000000000000
1090.95558075952430954	2069355.50000000000000000
1090.95626184252614621	2069220.25000000000000000
1090.95694302552874433	2068986.12500000000000000
1090.95762410841416568	2069402.25000000000000000
1090.95830509142251685	2069711.00000000000000000
1090.95898627442511497	2069197.62500000000000000
1090.95966735742695164	2069399.62500000000000000
1090.96034844042878831	2069096.75000000000000000
1090.96102962331497110	2069213.37500000000000000
1090.96171070632408373	2069755.00000000000000000
1090.96239188932668185	2069749.62500000000000000
1090.96307297232851852	2069119.50000000000000000
1090.96375395532959374	2069336.87500000000000000
1090.96443503821501508	2069292.87500000000000000
1090.96511622122488916	2069338.00000000000000000
1090.96579730422672583	2069295.62500000000000000
1090.96647838722856250	2069156.37500000000000000
1090.96715957023116061	2069114.00000000000000000
1090.96784065311658196	2069156.00000000000000000
1090.96852183611918008	2069278.62500000000000000
1090.96920281912753126	2068876.75000000000000000
1090.96988390212936793	2069260.37500000000000000
1090.97056498513120459	2069206.75000000000000000
1090.97124616813380271	2069527.00000000000000000
1090.97192725101922406	2069075.50000000000000000
1090.97260833402833669	2069116.37500000000000000
1090.97328951703093480	2069197.75000000000000000
1090.97397060003277147	2069037.12500000000000000
1090.97465168303460814	2069627.87500000000000000
1090.97533276603644481	2069322.00000000000000000
1090.97601384892914211	2069316.75000000000000000
1090.97669493193097878	2069205.00000000000000000
1090.97737611493357690	2068918.50000000000000000
1090.97805719793541357	2068796.62500000000000000
1090.97873828093725024	2069065.00000000000000000
1090.97941936394636286	2068690.50000000000000000
1090.98010054683254566	2068897.25000000000000000
1090.98078152983362088	2069217.87500000000000000
1090.98146261283545755	2069019.87500000000000000
1090.98214379583805567	2069582.12500000000000000
1090.98282487883989234	2069252.87500000000000000
1090.98350596184900496	2069254.87500000000000000
1090.98418714485160308	2069295.37500000000000000
1090.98486822773702443	2069085.50000000000000000
1090.98554931073886110	2068978.12500000000000000
1090.98623029374721227	2069259.87500000000000000
1090.98691147674981039	2069014.25000000000000000
1090.98759255975164706	2068894.87500000000000000
1090.98827374275424518	2069114.50000000000000000
1090.98895482575608185	2069140.00000000000000000
1090.98963590875791851	2069091.25000000000000000
1090.99031709164410131	2069117.75000000000000000
1090.99099817465321394	2069507.87500000000000000
1090.99167915765428916	2069370.87500000000000000
1090.99236034065688727	2069342.12500000000000000
1090.99304142365872394	2069044.50000000000000000
1090.99372250666783657	2069254.00000000000000000
1090.99440368967043469	2068844.50000000000000000
1090.99508477267227136	2069081.12500000000000000
1090.99576595567486947	2068864.50000000000000000
1090.99644703867670614	2069481.25000000000000000
1090.99712812167854281	2069012.62500000000000000
1090.99780910457047867	2069257.00000000000000000
1090.99849028757307678	2069205.75000000000000000
1090.99917137057491345	2069059.00000000000000000
1090.99985245357675012	2069107.00000000000000000
1091.00053363657934824	2069091.87500000000000000
1091.00121471958846087	2069145.75000000000000000
1091.00189580259029754	2069420.62500000000000000
1091.00257698559289565	2069403.62500000000000000
1091.00325796859397087	2069536.75000000000000000
1091.00393905159580754	2069126.75000000000000000
1091.00462013460492017	2069203.25000000000000000
1091.00530131760751829	2069495.75000000000000000
1091.00598240049293963	2069054.50000000000000000
1091.00666348349477630	2068693.50000000000000000
1091.00734466649737442	2068886.75000000000000000
1091.00802574949921109	2069364.87500000000000000
1091.00870673250756226	2069579.75000000000000000
1091.00938791551016038	2069060.37500000000000000
1091.01006899851199705	2069011.87500000000000000
1091.01075008151383372	2068975.37500000000000000
1091.01143126451643184	2069220.00000000000000000
1091.01211234752554446	2069094.50000000000000000
1091.01279343052738113	2069202.37500000000000000
1091.01347461352997925	2069077.00000000000000000
1091.01415559653105447	2069513.25000000000000000
1091.01483667953289114	2069481.12500000000000000
1091.01551776254200377	2069122.87500000000000000
1091.01619894554460188	2069199.50000000000000000
1091.01688002854643855	2069100.75000000000000000
1091.01756121154903667	2068841.75000000000000000
1091.01824229455087334	2069666.75000000000000000
1091.01892337755271001	2069110.50000000000000000
1091.01960456056258408	2068816.25000000000000000
1091.02028554356365930	2069373.50000000000000000
1091.02096662656549597	2069132.37500000000000000
1091.02164780956809409	2069085.12500000000000000
1091.02232889256993076	2069293.00000000000000000
1091.02300997557904338	2069364.62500000000000000
1091.02369115858164150	2069144.12500000000000000
1091.02437224158347817	2069244.62500000000000000
1091.02505332458531484	2068728.62500000000000000
1091.02573440758715151	2069332.12500000000000000
1091.02641549059626414	2068952.62500000000000000
1091.02709657359810080	2069049.62500000000000000
1091.02777775660069892	2069024.12500000000000000
1091.02845883960253559	2069061.37500000000000000
1091.02913992260437226	2069226.12500000000000000
1091.02982110560697038	2069283.37500000000000000
1091.03050218861608300	2069411.87500000000000000
1091.03118317161715822	2069447.87500000000000000
1091.03186425461899489	2069454.25000000000000000
1091.03254543762159301	2068932.12500000000000000
1091.03322652062342968	2068716.25000000000000000
1091.03390760363254230	2069196.75000000000000000
1091.03458878663514042	2068862.12500000000000000
1091.03526986963697709	2069119.50000000000000000
1091.03595095263881376	2068966.25000000000000000
1091.03663203564065043	2069305.00000000000000000
1091.03731311864976306	2068612.25000000000000000
1091.03799420165159972	2069288.25000000000000000
1091.03867538465419784	2069159.37500000000000000
1091.03935646765603451	2069481.87500000000000000
1091.04003755065787118	2069133.87500000000000000
1091.04071863366698381	2069314.50000000000000000
1091.04139981666958192	2069002.87500000000000000
1091.04208089967141859	2069440.37500000000000000
1091.04276188278890913	2069173.00000000000000000
1091.04344306579150725	2068955.25000000000000000
1091.04412414879334392	2069143.25000000000000000
1091.04480523180245655	2069132.25000000000000000
1091.04548641480505466	2069641.62500000000000000
1091.04616749780689133	2069231.87500000000000000
1091.04684868080948945	2069160.37500000000000000
1091.04752976381132612	2068910.00000000000000000
1091.04821074681967730	2069172.62500000000000000
1091.04889182982151397	2068947.62500000000000000
1091.04957301282411208	2068839.25000000000000000
1091.05025409582594875	2069108.87500000000000000
1091.05093527882854687	2068805.25000000000000000
1091.05161636194679886	2069180.37500000000000000
1091.05229744495591149	2069179.12500000000000000
1091.05297862795850961	2069396.25000000000000000
1091.05365961095958482	2068899.00000000000000000
1091.05434069396142149	2068954.37500000000000000
1091.05502177697053412	2068676.75000000000000000
1091.05570295997313224	2069131.87500000000000000
1091.05638404297496891	2068925.87500000000000000
1091.05706512597680558	2069349.00000000000000000
1091.05774630897940369	2068943.75000000000000000
1091.05842739209765568	2069025.12500000000000000
1091.05910837510600686	2068802.87500000000000000
1091.05978955810860498	2069041.37500000000000000
1091.06047064111044165	2069196.25000000000000000
1091.06115172411227832	2069072.12500000000000000
1091.06183290711487643	2069220.37500000000000000
1091.06251399012398906	2069167.37500000000000000
1091.06319507312582573	2069143.62500000000000000
1091.06387615624407772	2069105.87500000000000000
1091.06455733924667584	2069065.62500000000000000
1091.06523832224775106	2069122.50000000000000000
1091.06591940525686368	2069224.50000000000000000
1091.06660058825946180	2069158.75000000000000000
1091.06728167126129847	2068919.62500000000000000
1091.06796275426313514	2069043.25000000000000000
1091.06864393726573326	2069094.25000000000000000
1091.06932502038398525	2069603.62500000000000000
1091.07000610339309787	2069042.87500000000000000
1091.07068708639417309	2069237.12500000000000000
1091.07136826939677121	2069355.25000000000000000
1091.07204935239860788	2069248.00000000000000000
1091.07273053540120600	2069421.87500000000000000
1091.07341161852673395	2069181.50000000000000000
1091.07409270152857061	2068977.12500000000000000
1091.07477388453116873	2069037.12500000000000000
1091.07545496753300540	2069208.00000000000000000
1091.07613595053408062	2069134.25000000000000000
1091.07681713353667874	2069647.12500000000000000
1091.07749821666220669	2069136.37500000000000000
1091.07817929966404336	2068892.87500000000000000
1091.07886048266664147	2069196.12500000000000000
1091.07954156566847814	2069492.00000000000000000
1091.08022274867107626	2068896.50000000000000000
1091.08090383179660421	2069021.50000000000000000
1091.08158491479844088	2069020.62500000000000000
1091.08226589779951610	2068932.87500000000000000
1091.08294708080211421	2069288.37500000000000000
1091.08362816380395088	2068981.00000000000000000
1091.08430924681306351	2069352.37500000000000000
1091.08499042993207695	2069182.00000000000000000
1091.08567151293391362	2069240.75000000000000000
1091.08635259593575029	2069570.12500000000000000
1091.08703377893834841	2069271.12500000000000000
1091.08771476206311490	2069041.62500000000000000
1091.08839584506495157	2069207.50000000000000000
1091.08907702806754969	2069433.37500000000000000
1091.08975811106938636	2069306.75000000000000000
1091.09043919407122303	2069259.62500000000000000
1091.09112027718947502	2068952.25000000000000000
1091.09180146019934909	2069037.50000000000000000
1091.09248254320118576	2068883.37500000000000000
1091.09316352620226098	2069321.25000000000000000
1091.09384470920485910	2069486.75000000000000000
1091.09452579232311109	2069202.12500000000000000
1091.09520687533222372	2068851.00000000000000000
1091.09588805833482184	2069163.75000000000000000
1091.09656914133665850	2069544.87500000000000000
1091.09725022445491049	2069151.25000000000000000
1091.09793140745750861	2069344.00000000000000000
1091.09861239046585979	2069142.87500000000000000
1091.09929347346769646	2069583.00000000000000000
1091.09997455658594845	2069501.00000000000000000
1091.10065573958854657	2069711.75000000000000000
1091.10133682259038324	2069346.87500000000000000
1091.10201800559298135	2069243.12500000000000000
1091.10269908871850930	2069286.50000000000000000
1091.10338017172034597	2069453.25000000000000000
1091.10406135472294409	2069066.50000000000000000
1091.10474233772401931	2069477.12500000000000000
1091.10542342084227130	2069432.12500000000000000
1091.10610450385138392	2069183.62500000000000000
1091.10678568685398204	2069376.62500000000000000
1091.10746676997223403	2068864.37500000000000000
1091.10814795297483215	2069113.12500000000000000
1091.10882903597666882	2069591.62500000000000000
1091.10951011898578145	2069179.00000000000000000
1091.11019110210327199	2069259.00000000000000000
1091.11087228510587011	2069231.62500000000000000
1091.11155336810770677	2068922.50000000000000000
1091.11223455111030489	2069265.87500000000000000
1091.11291563422855688	2069261.12500000000000000
1091.11359671723766951	2069352.25000000000000000
1091.11427790024026763	2069042.62500000000000000
1091.11495898335851962	2069292.00000000000000000
1091.11563996635959484	2069262.00000000000000000
1091.11632104936870746	2069356.87500000000000000
1091.11700223248772090	2069345.37500000000000000
1091.11768331548955757	2068936.75000000000000000
1091.11836439849139424	2069168.87500000000000000
1091.11904558161040768	2069057.37500000000000000
1091.11972666461224435	2069266.00000000000000000
1091.12040774762135698	2069421.62500000000000000
1091.12108883062319364	2068931.37500000000000000
1091.12176991374144563	2069097.75000000000000000
1091.12245099674328230	2069411.37500000000000000
1091.12313217974588042	2069248.00000000000000000
1091.12381326286413241	2069309.12500000000000000
1091.12449434587324504	2069295.75000000000000000
1091.12517542887508171	2069122.75000000000000000
1091.12585661199409515	2069345.12500000000000000
1091.12653769499593182	2069271.50000000000000000
1091.12721867812069831	2069201.00000000000000000
1091.12789986112329643	2069310.87500000000000000
1091.12858094412513310	2069026.62500000000000000
1091.12926202712696977	2068808.25000000000000000
1091.12994321024598321	2068870.12500000000000000
1091.13062429324781988	2068961.37500000000000000
1091.13130547637410928	2069182.50000000000000000
1091.13198655937594594	2069271.25000000000000000
1091.13266754237702116	2069148.75000000000000000
1091.13334862549527315	2069055.12500000000000000
1091.13402980849787127	2068877.37500000000000000
1091.13471089150698390	2069169.50000000000000000
1091.13539207462599734	2069276.87500000000000000
1091.13607315762783401	2069480.12500000000000000
1091.13675424062967068	2068775.87500000000000000
1091.13743542374868412	2068987.00000000000000000
1091.13811640674975934	2069196.12500000000000000
1091.13879748987528728	2069328.12500000000000000
1091.13947867287788540	2069507.25000000000000000
1091.14015975587972207	2069688.37500000000000000
1091.14084083899797406	2069290.62500000000000000
1091.14152202200057218	2068939.75000000000000000
1091.14220310500968480	2069247.50000000000000000
1091.14288418812793680	2068827.75000000000000000
1091.14356517112901201	2069211.00000000000000000
1091.14424635424802545	2069028.12500000000000000
1091.14492743724986212	2069046.87500000000000000
1091.14560852025897475	2069111.50000000000000000
1091.14628970337798819	2068679.37500000000000000
1091.14697078637982486	2069340.87500000000000000
1091.14765186949807685	2069266.00000000000000000
1091.14833305250067497	2068824.12500000000000000
1091.14901413561892696	2068994.00000000000000000
1091.14969511862727813	2069092.37500000000000000
1091.15037630162987625	2069262.75000000000000000
1091.15105738474812824	2069215.12500000000000000
1091.15173846774996491	2069533.25000000000000000
1091.15241955086821690	2069441.50000000000000000
1091.15310073387809098	2069482.00000000000000000
1091.15378181687992765	2069602.50000000000000000
1091.15446289999817964	2069127.62500000000000000
1091.15514398300001631	2069090.12500000000000000
1091.15582506611826830	2069588.00000000000000000
1091.15650614912738092	2069614.75000000000000000
1091.15718733224639436	2069147.25000000000000000
1091.15786841524823103	2069714.00000000000000000
1091.15854949836648302	2069230.87500000000000000
1091.15923068136908114	2069597.87500000000000000
1091.15991176437091781	2069228.00000000000000000
1091.16059274749568431	2068901.00000000000000000
1091.16127393049828243	2069249.75000000000000000
1091.16195501361653442	2069236.00000000000000000
1091.16263609661837108	2069234.37500000000000000
1091.16331727973738452	2069730.37500000000000000
1091.16399836274649715	2068991.37500000000000000
1091.16467944586474914	2069244.62500000000000000
1091.16536062886734726	2069436.25000000000000000
1091.16604161186842248	2069544.37500000000000000
1091.16672269498667447	2069304.75000000000000000
1091.16740387799654854	2069392.25000000000000000
1091.16808496111480054	2069115.75000000000000000
1091.16876604411663720	2069236.87500000000000000
1091.16944722723565064	2069166.62500000000000000
1091.17012831023748731	2069469.50000000000000000
1091.17080939336301526	2069119.37500000000000000
1091.17149057636561338	2069109.00000000000000000
1091.17217155948310392	2069368.75000000000000000
1091.17285264248494059	2069032.25000000000000000
1091.17353382560395403	2069237.50000000000000000
1091.17421490860579070	2069145.25000000000000000
1091.17489599173131865	2068983.37500000000000000
1091.17557707473315531	2069095.87500000000000000
1091.17625825785216875	2068661.12500000000000000
1091.17693934085400542	2069240.12500000000000000
1091.17762042397225741	2069059.00000000000000000
1091.17830150698137004	2069084.50000000000000000
1091.17898259009962203	2068843.62500000000000000
1091.17966367310145870	2069282.37500000000000000
1091.18034485622047214	2069248.12500000000000000
1091.18102593922230881	2069266.75000000000000000
1091.18170702234783676	2069227.75000000000000000
1091.18238820535043487	2069749.75000000000000000
1091.18306918846792541	2069169.37500000000000000
1091.18375027158617740	2069069.12500000000000000
1091.18443135458801407	2069303.37500000000000000
1091.18511253759788815	2069399.12500000000000000
1091.18579362071614014	2069040.00000000000000000
1091.18647480383515358	2069048.12500000000000000
1091.18715588683699025	2069072.87500000000000000
1091.18783696995524224	2069348.50000000000000000
1091.18851795296359342	2069087.12500000000000000
1091.18919913608260686	2069064.25000000000000000
1091.18988021908444352	2069163.37500000000000000
1091.19056140220345696	2069614.00000000000000000
1091.19124248520529363	2069224.37500000000000000
1091.19192356832354562	2069160.25000000000000000
1091.19260475144255906	2068947.12500000000000000
1091.19328583445167169	2069281.87500000000000000
1091.19396691756992368	2069025.75000000000000000
1091.19464790057099890	2068982.87500000000000000
1091.19532908369001234	2069060.12500000000000000
1091.19601016669912497	2068971.00000000000000000
1091.19669134981813841	2069195.50000000000000000
1091.19737243281997507	2068984.00000000000000000
1091.19805351593822706	2069135.00000000000000000
1091.19873469905724050	2069280.00000000000000000
1091.19941578205907717	2068925.12500000000000000
1091.20009676518384367	2069505.50000000000000000
1091.20077794818644179	2069211.87500000000000000
1091.20145903130469378	2069177.50000000000000000
1091.20214011442294577	2069023.12500000000000000
1091.20282119742478244	2069341.75000000000000000
1091.20350238055107184	2068970.37500000000000000
1091.20418346355290851	2069232.75000000000000000
1091.20486454667116050	2068930.62500000000000000
1091.20554562978941249	2069110.62500000000000000
1091.20622671279124916	2069004.50000000000000000
1091.20690779591677710	2069164.00000000000000000
1091.20758897891937522	2069026.37500000000000000
1091.20827006203762721	2069029.75000000000000000
1091.20895114515587920	2069515.37500000000000000
1091.20963232815847732	2069179.00000000000000000
1091.21031341127672931	2069276.12500000000000000
1091.21099439428508049	2069330.37500000000000000
1091.21167547740333248	2069239.37500000000000000
1091.21235666052234592	2069054.50000000000000000
1091.21303774352418259	2068899.87500000000000000
1091.21371882664243458	2069042.00000000000000000
1091.21440000976872398	2069266.25000000000000000
1091.21508109277056064	2069131.62500000000000000
1091.21576227588957408	2069114.37500000000000000
1091.21644335889141075	2069224.62500000000000000
1091.21712434200890129	2069149.12500000000000000
1091.21780542513442924	2069226.50000000000000000
1091.21848660813702736	2069028.12500000000000000
1091.21916769125527935	2069416.00000000000000000
1091.21984887437429279	2068984.87500000000000000
1091.22052995737612946	2069187.87500000000000000
1091.22121104049438145	2069144.25000000000000000
1091.22189222362067085	2069380.50000000000000000
1091.22257320662174607	2069139.12500000000000000
1091.22325428973999806	2069093.25000000000000000
1091.22393547285901150	2069309.12500000000000000
1091.22461655586084817	2069306.75000000000000000
1091.22529763898637611	2069163.75000000000000000
1091.22597882198897423	2068911.25000000000000000
1091.22665990510722622	2069182.00000000000000000
1091.22734098822547821	2069281.87500000000000000
1091.22802197134296875	2069497.50000000000000000
1091.22870315435284283	2069283.87500000000000000
1091.22938423747109482	2069545.25000000000000000
